timestamp,batch_id,error_json,payload
2025-06-19 21:24:13,A-38ba2f44-e17f-47a3-ae67-738edd9c65e0,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E03YONKGMFEByzxEusujqh%7E-4Z4YZUZ24XSY01QRJDyqia%7E6ZOJGx&CurrencyCode=USD&CustomerEmail=02876e4d20a9e970a9dcbc378dea4b97972ec7ea&CustomerStatus=New&EventDate=2025-06-19T21%3A23%3A37.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=74.112.119.11&OrderId=2206548&ItemSku1=VAP-MNB-BAR-5000V2&ItemQuantity1=1&ItemCategory1=Koi%20THCA%20%2B%20THCP%20%2B%20Delta%209%20THC%205g%20Disposable%20Vapes&ItemSubtotal1=67.89
2025-06-19 21:17:10,A-87bff3d6-2577-4766-aea9-b7ff9cdcbaa7,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eda-9ZOGNEIFvwmjlopfmd671UNEFJQPURIDCDsukc43UQNJCrmja&CurrencyCode=USD&CustomerEmail=ecb3694c6745e8d63e7797d378a2040fa79f2ef2&CustomerStatus=New&EventDate=2025-06-19T21%3A15%3A13.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=184.15.195.253&OrderId=2206547&OrderPromoCode=Vacay&ItemSku1=GUM-VAR-010-1250&ItemQuantity1=2&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=94.38&ItemSku2=GUM-VAR-010-1250&ItemQuantity2=2&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 21:16:12,A-d263708b-6086-4d02-a3d4-10d0601d6dd8,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Efelb6WUMDFKABrqpnoelc562X1SUNU0VSMKMNDEwrmfd-84XMHEv&CurrencyCode=USD&CustomerEmail=7847469e329e76f194ae6dc97d18eb73f410957e&CustomerStatus=New&EventDate=2025-06-19T21%3A14%3A37.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=24.96.171.185&OrderId=2206546&OrderPromoCode=vacay&ItemSku1=GUM-BLK-020-2500&ItemQuantity1=2&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=158.38&ItemSku2=GUM-BLK-020-2500&ItemQuantity2=2&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 21:13:12,A-422a7da4-2b9f-4197-be27-a8eb0ee83ec0,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Ee651Z28c%7Ed8121XZXY4%7E1RSPMONOHNHGwnjde67YSICBvrng830Q&CurrencyCode=USD&CustomerEmail=700277b821502d22a808b01b3008bfefaa3e1426&CustomerId=157423&CustomerStatus=Existing&EventDate=2025-06-18T16%3A46%3A43.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206033&OrderPromoCode=Dragonbalm&ItemSku1=BAL-DRG-060-2000&ItemQuantity1=1&ItemCategory1=Dragon%20Balm&ItemSubtotal1=39.99
2025-06-19 21:12:12,A-66e12cad-3199-41f6-84e2-5c9bc7864824,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E5X0PWQW0POJOPJzpnoelc56ZVQKLFAxpvqnde675ZWQKEBxpfa90&CurrencyCode=USD&CustomerEmail=f764aed677893b42b1dbbd384c1d835d76870c8a&CustomerId=168479&CustomerStatus=Existing&EventDate=2025-06-19T21%3A10%3A40.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206544&ItemSku1=VAP-SLR-BAR-5000V2&ItemQuantity1=1&ItemCategory1=Koi%20THCA%20%2B%20THCP%20%2B%20Delta%209%20THC%205g%20Disposable%20Vapes&ItemSubtotal1=69.29
2025-06-19 21:12:10,A-671177f6-3414-40bf-89a2-2468bfd4981f,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eb8-2V0YW021WXSMEDEuBrija7a67ZXRLHypvwlmc972UNKGzojg9&CurrencyCode=USD&CustomerEmail=76f9a7d125efab2af45355e7d9aa434d54698c3d&CustomerId=58741&CustomerStatus=Existing&EventDate=2025-06-19T21%3A10%3A19.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206543&OrderPromoCode=vacay&ItemSku1=GUM-BLR-020-2500&ItemQuantity1=2&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=159.98&ItemSku2=GUM-BLR-020-2500&ItemQuantity2=2&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 21:10:10,A-6b79485c-8209-401c-ac36-e528a5b10e49,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E39c%7E58-359a5693WUVKRIzAHLSLMDuyouwunoef86YSKDAwoe-8Z&CurrencyCode=USD&CustomerEmail=77ba7e5587e287cc6f537cbd7224eaba45a70230&CustomerStatus=New&EventDate=2025-06-19T21%3A08%3A38.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206542&OrderPromoCode=W1V908L8018D6&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=63.99
2025-06-19 21:07:13,A-6472aeb6-d642-482a-a513-dca2c4d5d987,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E5X0PWQW0POJOPJzpnoelc56XRXQRXSINKNPIJzAxsjb%7E1YUMCxuk&CurrencyCode=USD&CustomerEmail=b05caa78ba15d4b431f9adc27c77d3874f0b66de&CustomerStatus=New&EventDate=2025-06-19T21%3A06%3A05.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=50.222.234.18&OrderId=2206541&OrderPromoCode=BF5D0053KC&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=55.99&ItemSku2=NCOMP-SAMP-1&ItemQuantity2=1&ItemCategory2=KoiCBD%20Welcome%20Pack&ItemSubtotal2=19.99&ItemSku3=GUM-BLR-020-2500-1&ItemQuantity3=1&ItemCategory3=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal3=56
2025-06-19 21:03:10,A-71e0cd2e-7578-486f-ba3b-3c1832349bd5,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E87-cgmqiginvwomcef7c5WXQPUMNLSXOEDzrsijdb6WVSOKDsnkb&CurrencyCode=USD&CustomerEmail=d380b9cfb1ca62807301f388948a7dc870ec7049&CustomerId=33548&CustomerStatus=Existing&EventDate=2025-06-19T21%3A01%3A22.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=69.23.54.7&OrderId=2206537&OrderPromoCode=VACAY&ItemSku1=GUM-BOR-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=83.99&ItemSku2=GUM-BOR-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 21:00:12,A-54c6b21a-c4da-4179-a24e-f9ebf8424b2b,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E79d%7Ed57bec9-afkmklbi-23SNSMNLROLPJBuvkljb86YVQMFvpmd&CurrencyCode=USD&CustomerEmail=292d73ec4f5bc89c649f2ea44b766a65281c7b40&CustomerStatus=New&EventDate=2025-06-19T20%3A58%3A43.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206535&OrderPromoCode=Vacay&ItemSku1=GUM-BLR-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=79.19&ItemSku2=GUM-BLR-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 20:59:10,A-a79a6b79-c4fe-45ff-ae9e-da0ab242d21d,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eb%7Eadkoimljqijhgjhi%7Ef8Z0PKPJKPGLIGAsij-a9ZWVOKGCvkfc5&CurrencyCode=USD&CustomerEmail=b5ca1011d20da40d0c514708f8714288c0d6b754&CustomerStatus=New&EventDate=2025-06-19T20%3A57%3A24.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=69.138.65.241&OrderId=2206534&OrderPromoCode=Vacay&ItemSku1=TIN-ORN-030-2000&ItemQuantity1=2&ItemCategory1=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal1=262.78&ItemSku2=TIN-ORN-030-2000&ItemQuantity2=2&ItemCategory2=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal2=0
2025-06-19 20:51:10,A-f4370642-ad6b-41c6-ade6-e174fd037370,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Ed8dcad6a4UX01SQKNOW2SJKFxEKLGJNMDHJCDsuqjdc%7E1XSLBwsj&CurrencyCode=USD&CustomerEmail=8f71a38fef8cb6fa20f84dd869707e397b90fef4&CustomerId=167312&CustomerStatus=Existing&EventDate=2025-06-19T20%3A49%3A21.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206532&OrderPromoCode=Vacay&ItemSku1=GUM-BOR-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=77.59&ItemSku2=GUM-NCL-020-0200&ItemQuantity2=1&ItemCategory2=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal2=24.99&ItemSku3=GUM-NCL-020-0200&ItemQuantity3=1&ItemCategory3=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal3=0&ItemSku4=GUM-BOR-020-2500&ItemQuantity4=1&ItemCategory4=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal4=0
2025-06-19 20:50:13,A-c8c368f3-3d4f-481f-bb2c-aa7b770dce89,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eekd-ehegi%7E7%7E-ce-%7E-18ZPQPX1SUXNURONGNOEFDArokb95YNIFw&CurrencyCode=USD&CustomerEmail=e0dc7623d16ccdf000a5ef9a70841dd2a7c46eb1&CustomerId=158173&CustomerStatus=Existing&EventDate=2025-06-19T20%3A49%3A19.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=50.213.245.177&OrderId=2206531&OrderPromoCode=EPHME9CL&ItemSku1=GUM-POM-030-0750&ItemQuantity1=1&ItemCategory1=Koi%20Complete%20Full%20Spectrum%20CBD%20%2B%20THC%20Gummies&ItemSubtotal1=13.32&ItemSku2=GUM-WTM-CALI-KOI&ItemQuantity2=1&ItemCategory2=%5BLimited%20Drop%5D%20Cali%20Vibes%20x%20Koi%20CBD%20Gummies&ItemSubtotal2=6.66
2025-06-19 20:50:11,A-68128b3f-ceee-49f5-8a5e-5c72c5b1860a,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E51XOVKHNJDwsuxEusuxEyrsqyBuvrjldb8323SUOGAqmd-70PKHy&CurrencyCode=USD&CustomerEmail=5374f94b9cb5731a4873970bae4c740605ddb91f&CustomerStatus=New&EventDate=2025-06-19T20%3A49%3A10.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206530&OrderPromoCode=VACAY&ItemSku1=GUM-BLK-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=75.99&ItemSku2=GUM-BLK-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 20:50:10,A-8038970f-61dc-4ae5-8d9b-cf7decdbac50,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E03X1QYPVYWMIJBFCFGwDuklrlqklgnja8cade670UKFEuple61YO&CurrencyCode=USD&CustomerEmail=4b9469e628ade3e9b29e11af6d720c32c1637861&CustomerStatus=New&EventDate=2025-06-19T20%3A48%3A05.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=74.209.104.60&OrderId=2206529&OrderPromoCode=F13O58CUR&ItemSku1=DB-BUNDLE6&ItemQuantity1=1&ItemCategory1=60%20Dragon%20Blend%20Gummies%20-%203%20Blue%20Razz&ItemSubtotal1=143.98
2025-06-19 20:49:11,A-c5e1b5bd-f03f-4760-8f97-5de8aa63dd31,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E2YOKPHLNPRMLMLDzBCrzpghnhmghe82VQMEGHxyrojgb3ZVNDyvl&CurrencyCode=USD&CustomerEmail=86cedd30a4aacc2bf88822821f01309a3df597b7&CustomerStatus=New&EventDate=2025-06-19T20%3A47%3A31.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=165.225.216.156&OrderId=2206528&OrderPromoCode=VACAY&ItemSku1=GUM-VAR-010-1250&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=47.19&ItemSku2=GUM-NCL-006-0060&ItemQuantity2=1&ItemCategory2=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal2=9.99&ItemSku3=GUM-NCL-006-0060&ItemQuantity3=1&ItemCategory3=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal3=0&ItemSku4=GUM-VAR-010-1250&ItemQuantity4=1&ItemCategory4=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal4=0
2025-06-19 20:46:10,A-d8c0d6c9-472f-4ece-a094-5e9a9f9e559f,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E2YOKPHLNPRMLMLDzBCrzpghnhmghmf-65-3VWLMGwslfd%7E6ZOJGx&CurrencyCode=USD&CustomerEmail=cd9e5d2c7ae3fee59d11ec20e6d5cbbc9a212d79&CustomerId=174624&CustomerStatus=Existing&EventDate=2025-06-19T20%3A43%3A57.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206527&OrderPromoCode=8YRUKEK3&ItemSku1=PEC-BAC-030-0180&ItemQuantity1=2&ItemCategory1=Koi%20Omega%20Hemp%20CBD%20Soft%20Chews&ItemSubtotal1=49.98
2025-06-19 20:41:12,A-cdbb1b10-6b47-446a-9bb3-256cb75e37ce,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E8%7Eb875-43YVNOKGILMCJAqrxqwpqnkf743101QRKHDukgb92RMJA&CurrencyCode=USD&CustomerEmail=859d1a0fe60bb0bb76edd9b40ee80221b75fc21b&CustomerStatus=New&EventDate=2025-06-19T20%3A36%3A49.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206524&ItemSku1=GUM-BLK-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=80.79
2025-06-19 20:34:16,A-aa63e908-45a4-4f4b-a3e7-a9885792f9b0,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E054Z47580YQPQMDxwxmukbc5VSLMPW3Z2SZVWLMLICskc95YNIFw&CurrencyCode=USD&CustomerEmail=4a85ddd4b3773813c99248450c55b380d1351675&CustomerStatus=New&EventDate=2025-06-19T20%3A33%3A35.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=65.19.47.233&OrderId=2206523&OrderPromoCode=VACAY&ItemSku1=GUM-FRP-020-0030CBCG&ItemQuantity1=1&ItemCategory1=Koi%20CBG%20%2B%20CBC%20Gummies&ItemSubtotal1=29.99&ItemSku2=GUM-FRP-020-0030CBCG&ItemQuantity2=1&ItemCategory2=Koi%20CBG%20%2B%20CBC%20Gummies&ItemSubtotal2=0
2025-06-19 20:33:10,A-9ec67317-acb0-49eb-aa66-e226eb3f8ace,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eeafa6Z4Z40SWXW3%7E9%7E07YOPUNSMNDCHKJHysujkja%7E3ZOJFynif8&CurrencyCode=USD&CustomerEmail=d7a117fd6cf202aec800356e13aa1642b67162d4&CustomerId=123910&CustomerStatus=Existing&EventDate=2025-06-19T20%3A30%3A56.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206522&ItemSku1=GUM-MAN-060-0600D9&ItemQuantity1=1&ItemCategory1=Koi%20Delta%209%20THC%20Gummies&ItemSubtotal1=89.99
2025-06-19 20:27:16,A-e1af16f0-b365-4842-a402-bc23b6769157,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E03X1QYPVYWMIJBFCFGwDukloinhikaf%7E8-134UVQNFBxunjc4ZWM&CurrencyCode=USD&CustomerEmail=8206c5db45807c2e4a129b2eedc146f58e9f0803&CustomerStatus=New&EventDate=2025-06-19T20%3A24%3A23.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206517&OrderPromoCode=W1V908L8018D6&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=63.99
2025-06-19 20:26:17,A-e3c1beb8-62b1-4251-acf3-f654a82c352f,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E39c%7E58-359a5693WUVKRIzAFIyrsAGDIOUZOPFGwph-41VQJzuqh&CurrencyCode=USD&CustomerEmail=25e8c8f991f1b96708ebaef2358ca69de6d4ea27&CustomerStatus=New&EventDate=2025-06-19T20%3A25%3A25.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=71.61.82.216&OrderId=2206519&OrderPromoCode=Vacay&ItemSku1=GUM-BLR-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=79.99&ItemSku2=GUM-BLR-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 20:26:14,A-50c9ce23-f676-47e5-8602-56ef347fcfe4,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E7X28dchlqknjkngljkah%7E125Z4YZ6Z3SJQOMNDEAzqmeb73WLGDu&CurrencyCode=USD&CustomerEmail=c685140ffa75640c59f477daa0b8253993eb3c1f&CustomerId=45395&CustomerStatus=Existing&EventDate=2025-06-19T20%3A25%3A19.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206518&OrderPromoCode=UMM9169D&ItemSku1=BAL-DRG-060-2000&ItemQuantity1=1&ItemCategory1=Dragon%20Balm&ItemSubtotal1=12.38&ItemSku2=EDI-CFG-001-0300&ItemQuantity2=1&ItemCategory2=BAKED%20Brownie&ItemSubtotal2=2.6
2025-06-19 20:25:18,A-1030619b-b0cf-4d3a-bfb2-ac4f9d7193c9,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E87b62Z5VMPVLMHzDFGwDukloinhicjd72UMIJzAxvkd-71XPFAxn&CurrencyCode=USD&CustomerEmail=7ed73f9bd8eccf7eb47338d3b4e0ccb985bbadd5&CustomerStatus=New&EventDate=2025-06-19T20%3A24%3A17.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=66.78.142.44&OrderId=2206516&OrderPromoCode=W1V908L8018D6&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=63.99
2025-06-19 20:20:16,A-81f2a2b3-6f2b-4c7c-870e-0513b4bae0e6,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eahjqh959a90675-gfgnukbca%7E9126XQIHCxDEuvunfda5ZVNDyvl&CurrencyCode=USD&CustomerEmail=5808e99aa800f03bacae6d9b93cd4a4f1de72be0&CustomerId=175320&CustomerStatus=Existing&EventDate=2025-06-19T20%3A19%3A29.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206514&ItemSku1=GUM-BLR-020-2500&ItemQuantity1=2&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=167.98
2025-06-19 20:19:18,A-1e4ed010-11e8-46b0-8a2a-00030b7e3c09,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E7%7E2XZ21W2X4Z0ZYVUVKRIzACwBvwAEBqyuqpqghfe8ZQJDzrhc-2&CurrencyCode=USD&CustomerEmail=0ee0b104581dca6295dac6fad6c3201957f1ea45&CustomerStatus=New&EventDate=2025-06-19T20%3A18%3A34.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206513&OrderPromoCode=VACAY&ItemSku1=VAP-BJB-BAR-2000&ItemQuantity1=2&ItemCategory1=THCA%20Liquid%20Diamond%20Vapes&ItemSubtotal1=79.98&ItemSku2=VAP-BJB-BAR-2000&ItemQuantity2=2&ItemCategory2=THCA%20Liquid%20Diamond%20Vapes&ItemSubtotal2=0
2025-06-19 20:18:15,A-e7aacb9e-1987-4116-bd31-67b496557d2b,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E7%7E2XZ21W2X4Z0ZYVUVKRIzACwBvwmfc74YQLMCDslkg80UPIyspg&CurrencyCode=USD&CustomerEmail=f8ca455dd301fe7b437f2b66aa0b70607802aa39&CustomerStatus=New&EventDate=2025-06-19T20%3A15%3A46.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206511&OrderPromoCode=BF5D0053KC&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=55.99&ItemSku2=GUM-BLR-020-2500-1&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal2=56
2025-06-19 20:15:11,A-1c1e84b9-4e0a-4074-8b27-c249ed08f09e,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eb8-2V0YW021WXSMEDEuBrijichbciog94ZRYZOPFzvsj-51UJEBr&CurrencyCode=USD&CustomerEmail=8c477d0964abae585b94eeb9b025dce60aa8f829&CustomerId=163605&CustomerStatus=Existing&EventDate=2025-06-19T20%3A13%3A32.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=65.28.186.105&OrderId=2206510&OrderPromoCode=Vacay&ItemSku1=VAP-BHM-BAR-2000&ItemQuantity1=1&ItemCategory1=THCA%20Liquid%20Diamond%20Vapes&ItemSubtotal1=39.99&ItemSku2=VAP-BBK-BAR-5000V2&ItemQuantity2=1&ItemCategory2=Koi%20THCA%20%2B%20THCP%20%2B%20Delta%209%20THC%205g%20Disposable%20Vapes&ItemSubtotal2=69.29&ItemSku3=VAP-BHM-BAR-2000&ItemQuantity3=1&ItemCategory3=THCA%20Liquid%20Diamond%20Vapes&ItemSubtotal3=0
2025-06-19 20:11:11,A-6288818c-4c4d-4913-b25d-ab2dd06c0adb,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E87b62Z5VMPVLMHzDFGwDuklkejdec59a29a78YZRMKBAxple61YO&CurrencyCode=USD&CustomerEmail=e06daef51a4827937633b7a84eb402ff57d982ee&CustomerId=187277&CustomerStatus=New&EventDate=2025-06-19T20%3A09%3A40.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206508&ItemSku1=VAP-WTZ-BAR-5000V2&ItemQuantity1=1&ItemCategory1=Koi%20THCA%20%2B%20THCP%20%2B%20Delta%209%20THC%205g%20Disposable%20Vapes&ItemSubtotal1=55.43&ItemSku2=NCOMP-SAMP&ItemQuantity2=1&ItemCategory2=Welcome%20Pack&ItemSubtotal2=0
2025-06-19 20:10:10,A-f998c6b8-b128-4b6d-9a56-aeb80e8c88ae,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Ec90WPFBGyFEABHzvxynvlcdc8b7830285a-34UVRQMCspie9ZUQH&CurrencyCode=USD&CustomerEmail=189ea10ef8b4a194ca85e8fd02de58e7867ee91b&CustomerId=166399&CustomerStatus=Existing&EventDate=2025-06-19T20%3A08%3A20.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206507&OrderPromoCode=DRAGONBALM&ItemSku1=BAL-DRG-060-2000&ItemQuantity1=1&ItemCategory1=Dragon%20Balm&ItemSubtotal1=39.99&ItemSku2=GUM-VAR-010-0250D8&ItemQuantity2=1&ItemCategory2=Koi%20Delta%208%20THC%20Gummies&ItemSubtotal2=23.69
2025-06-19 20:05:15,A-2b6a2706-2b31-4f4f-9512-f5c6a9d96356,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E5X0PWQW0POJOPJzpnoelc564Y3XYNGDGCGJGHxywlc90UMIBqli-&CurrencyCode=USD&CustomerEmail=ebbd8be5cb296aba202d4318e64a39cfc6b789e6&CustomerId=178036&CustomerStatus=Existing&EventDate=2025-06-19T20%3A03%3A23.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=174.80.151.208&OrderId=2206505&OrderPromoCode=ATMR96HM&ItemSku1=GUM-STR-060-1500D8&ItemQuantity1=2&ItemCategory1=Koi%20Delta%208%20THC%20Gummies&ItemSubtotal1=107.58&ItemSku2=NCOMP-SAMP&ItemQuantity2=1&ItemCategory2=Welcome%20Pack&ItemSubtotal2=0
